Chromosome	Start	End	Gene	TPM	Length
chr2	202317480	202317801	SUMO1	6.68	321
chr2	202831767	202832031	NBEAL1	1.21	264
chr2	203562309	203562621	ABI2	2.29	312
chr2	203692057	203692409	ABI2	2.29	352
chr2	203783944	203784195	ABI2	2.29	251
chr2	203804165	203804395	ABI2	2.29	230
chr2	203892270	203892547	ABI2	2.29	277
chr2	203951647	203951891	ABI2	2.29	244
chr2	204027147	204027388	.	.	241
chr2	204129987	204130252	.	.	265
chr2	204207904	204208155	.	.	251
chr2	204325526	204325749	PARD3B	0.04	223
chr2	204336186	204336483	PARD3B	0.04	297
chr2	204452518	204452896	PARD3B	0.04	378
chr2	204491600	204491814	PARD3B	0.04	214
chr2	205034106	205034491	PARD3B	0.04	385
chr2	205052885	205053100	PARD3B	0.04	215
chr2	205098613	205098826	PARD3B	0.04	213
chr2	205197840	205198121	PARD3B	0.04	281
chr2	205451947	205452274	INO80D	0.24	327
chr2	205482778	205483083	INO80D	0.24	305
chr2	205539542	205539964	INO80D	0.24	422
chr2	205585358	205585841	INO80D	0.24	483
chr2	205590817	205591159	INO80D	0.24	342
chr2	205609089	205609319	INO80D	0.24	230
chr2	205660497	205660838	INO80D	0.24	341
chr2	205707199	205707558	INO80D	0.24	359
chr2	205760352	205760577	INO80D	0.24	225
chr2	205848727	205849124	INO80D	0.24	397
chr2	205908473	205908857	INO80D	0.24	384
chr2	205930232	205930532	EEF1B2	55.87	300
chr2	206230140	206230632	EEF1B2	55.87	492
chr2	206378876	206379612	FASTKD2	1.11	736
chr2	206477327	206477599	FASTKD2	1.11	272
chr2	207423933	207424183	IDH1	4.52	250
chr2	208049046	208049358	IDH1	4.52	312
chr2	208501316	208501568	PIKFYVE	0.42	252
chr2	208509675	208509968	PIKFYVE	0.42	293
chr2	208556955	208557218	PIKFYVE	0.42	263
chr2	208929454	208929786	PIKFYVE	0.42	332
chr2	208983563	208983807	PIKFYVE	0.42	244
chr2	209364228	209364441	MAP2	0.12	213
chr2	209368977	209369219	MAP2	0.12	242
chr2	209451498	209451764	MAP2	0.12	266
chr2	209600189	209600678	MAP2	0.12	489
chr2	209648726	209649209	MAP2	0.12	483
chr2	209934099	209934390	RPE	2.03	291
chr2	209960801	209961086	RPE	2.03	285
chr2	210049859	210050198	RPE	2.03	339
chr2	210195133	210195371	RPE	2.03	238
chr2	210287311	210287631	LANCL1	2.16	320
chr2	210421930	210422225	LANCL1	2.16	295
chr2	210558692	210558983	LANCL1	2.16	291
chr2	210693829	210694062	LANCL1	2.16	233
chr2	210746778	210747224	LANCL1	2.16	446
chr2	211181640	211181927	LANCL1	2.16	287
chr2	211800059	211800320	ERBB4	0.03	261
chr2	212451800	212452112	ERBB4	0.03	312
chr2	212488649	212488953	ERBB4	0.03	304
chr2	212523796	212524034	ERBB4	0.03	238
chr2	212633859	212634242	SPAG16	1.20	383
chr2	212646703	212646933	SPAG16	1.20	230
chr2	212692430	212692852	SPAG16	1.20	422
chr2	212711948	212712166	SPAG16	1.20	218
chr2	212842846	212843191	SPAG16	1.20	345
chr2	212893314	212893541	SPAG16	1.20	227
chr2	212940843	212941171	SPAG16	1.20	328
chr2	213188282	213188543	SPAG16	1.20	261
chr2	214492181	214492502	BARD1	3.03	321
chr2	214671371	214671652	BARD1	3.03	281
chr2	215526408	215526853	FN1	7.38	445
chr2	215527759	215527975	FN1	7.38	216
chr2	215557778	215558032	FN1	7.38	254
chr2	215619098	215619435	FN1	7.38	337
chr2	215698602	215698953	FN1	7.38	351
chr2	215784342	215784608	FN1	7.38	266
chr2	215960892	215961130	FN1	7.38	238
chr2	216016044	216016287	RPL37A	16.21	243
chr2	216597123	216597441	RPL37A	16.21	318
chr2	216736350	216736579	RPL37A	16.21	229
chr2	216739070	216739409	RPL37A	16.21	339
chr2	216766046	216766274	RPL37A	16.21	228
chr2	216775141	216775497	RPL37A	16.21	356
chr2	216789240	216789521	RPL37A	16.21	281
chr2	216960759	216961239	RPL37A	16.21	480
chr2	217162557	217162887	RPL37A	16.21	330
chr2	217247553	217247817	RPL37A	16.21	264
chr2	217256096	217256464	RPL37A	16.21	368
chr2	217326372	217326651	RPL37A	16.21	279
chr2	217331608	217331894	RPL37A	16.21	286
chr2	217434262	217434557	RPL37A	16.21	295
chr2	217451760	217451999	RPL37A	16.21	239
chr2	217551372	217551876	IGFBP2	4.85	504
chr2	217622194	217622982	IGFBP2	4.85	788
chr2	217643956	217644353	TNS1	0.11	397
chr2	217880973	217881233	TNS1	0.11	260
chr2	218286578	218286929	ARPC2	8.95	351
chr2	218745823	218746129	BCS1L	2.00	306
chr2	218806344	218806583	BCS1L	2.00	239
chr2	218847707	218847964	BCS1L	2.00	257
chr2	218886644	218886877	TUBA4A	15.25	233
chr2	218896458	218896832	TUBA4A	15.25	374
chr2	219445357	219445645	DES	8.41	288
chr2	219561680	219562186	DES	8.41	506
chr2	219675245	219675545	DES	8.41	300
chr2	219688966	219689457	DES	8.41	491
chr2	219701935	219702360	DES	8.41	425
chr2	219702998	219703324	DES	8.41	326
chr2	219719520	219719812	DES	8.41	292
chr2	219744626	219745016	DES	8.41	390
chr2	219748812	219749090	DES	8.41	278
chr2	219944823	219945318	DES	8.41	495
chr2	220224725	220224985	DES	8.41	260
chr2	220228731	220228990	DES	8.41	259
chr2	220347734	220348047	DES	8.41	313
chr2	220510043	220510268	CHPF	2.52	225
chr2	220949535	220949758	EPHA4	0.54	223
chr2	220959423	220959636	EPHA4	0.54	213
chr2	220966685	220966968	EPHA4	0.54	283
chr2	221088452	221088890	EPHA4	0.54	438
chr2	221104416	221104909	EPHA4	0.54	493
chr2	221204717	221205013	EPHA4	0.54	296
chr2	221205214	221205482	EPHA4	0.54	268
chr2	221310707	221311085	EPHA4	0.54	378
chr2	221317117	221317330	EPHA4	0.54	213
chr2	221351450	221351665	EPHA4	0.54	215
chr2	221517675	221518025	EPHA4	0.54	350
chr2	221555559	221555823	EPHA4	0.54	264
chr2	221583541	221583761	EPHA4	0.54	220
chr2	221653258	221653584	EPHA4	0.54	326
chr2	221758120	221758406	EPHA4	0.54	286
chr2	221851691	221851973	EPHA4	0.54	282
chr2	221982141	221982360	EPHA4	0.54	219
chr2	222037231	222037578	EPHA4	0.54	347
chr2	222064385	222064618	PAX3	1.66	233
chr2	222180673	222181087	PAX3	1.66	414
chr2	222228121	222228370	PAX3	1.66	249
chr2	222283571	222283975	FARSB	3.30	404
chr2	222304898	222305251	FARSB	3.30	353
chr2	222358943	222359267	FARSB	3.30	324
chr2	222399464	222399687	FARSB	3.30	223
chr2	222701741	222702038	FARSB	3.30	297
chr2	222709277	222709816	FARSB	3.30	539
chr2	222788165	222788569	FARSB	3.30	404
chr2	222802605	222802947	FARSB	3.30	342
chr2	222831439	222831726	FARSB	3.30	287
chr2	222939250	222939501	FARSB	3.30	251
chr2	223093550	223093806	FARSB	3.30	256
chr2	223868128	223868346	WDFY1	1.28	218
chr2	223976768	223976987	MRPL44	4.14	219
chr2	223980187	223980618	MRPL44	4.14	431
chr2	224287580	224288034	MRPL44	4.14	454
chr2	224343262	224343657	MRPL44	4.14	395
chr2	224682197	224682439	CUL3	2.02	242
chr2	224716262	224716552	CUL3	2.02	290
chr2	224838350	224838626	CUL3	2.02	276
chr2	224848473	224848843	CUL3	2.02	370
chr2	224938588	224938971	CUL3	2.02	383
chr2	225113433	225113720	CUL3	2.02	287
chr2	225117344	225117595	DOCK10	0.06	251
chr2	225164338	225164787	DOCK10	0.06	449
chr2	225317250	225317531	DOCK10	0.06	281
chr2	225334512	225334811	DOCK10	0.06	299
chr2	225337297	225337565	DOCK10	0.06	268
chr2	225662211	225662447	DOCK10	0.06	236
chr2	225761424	225761817	DOCK10	0.06	393
chr2	225820803	225821185	IRS1	1.30	382
chr2	226185226	226185868	IRS1	1.30	642
chr2	226190807	226191307	IRS1	1.30	500
chr2	226308941	226309349	IRS1	1.30	408
chr2	226353199	226353581	IRS1	1.30	382
chr2	226427619	226427874	IRS1	1.30	255
chr2	226431583	226431805	IRS1	1.30	222
chr2	226447850	226448209	IRS1	1.30	359
chr2	226478040	226478571	IRS1	1.30	531
chr2	226484004	226484502	IRS1	1.30	498
chr2	226524397	226524661	IRS1	1.30	264
chr2	226529616	226529860	IRS1	1.30	244
chr2	226548807	226549104	IRS1	1.30	297
chr2	226575833	226576053	IRS1	1.30	220
chr2	226609427	226609663	IRS1	1.30	236
chr2	226623626	226623899	IRS1	1.30	273
chr2	226649878	226650502	IRS1	1.30	624
chr2	226673279	226673691	IRS1	1.30	412
chr2	226687917	226688201	IRS1	1.30	284
chr2	226703546	226703860	IRS1	1.30	314
chr2	226728609	226728973	IRS1	1.30	364
chr2	226760445	226760777	IRS1	1.30	332
chr2	226873143	226873515	IRS1	1.30	372
chr2	227228012	227228451	MFF	2.43	439
chr2	227406177	227406746	MFF	2.43	569
chr2	227576290	227576513	MFF	2.43	223
chr2	227703325	227703742	MFF	2.43	417
chr2	227739298	227739682	MFF	2.43	384
chr2	228105799	228106120	MFF	2.43	321
chr2	228329362	228329619	AGFG1	0.89	257
chr2	228875203	228875532	PID1	0.89	329
chr2	229071255	229071622	PID1	0.89	367
chr2	229141515	229141979	PID1	0.89	464
chr2	229206655	229206953	PID1	0.89	298
chr2	229407171	229407453	PID1	0.89	282
chr2	230640520	230640826	PSMD1	3.05	306
chr2	230870897	230871301	PSMD1	3.05	404
chr2	231138726	231139255	NCL	4.55	529
chr2	231187680	231188179	NCL	4.55	499
chr2	231222342	231222555	NCL	4.55	213
chr2	231242238	231242451	NCL	4.55	213
chr2	231263086	231263580	NCL	4.55	494
chr2	231335053	231335284	NCL	4.55	231
chr2	231883920	231884225	EIF4E2	5.80	305
chr2	231934147	231934558	EIF4E2	5.80	411
chr2	232013914	232014371	EIF4E2	5.80	457
chr2	232022767	232022980	EIF4E2	5.80	213
chr2	232024449	232024762	EIF4E2	5.80	313
chr2	232028750	232028963	EIF4E2	5.80	213
chr2	232204601	232204893	EIF4E2	5.80	292
chr2	232315572	232315847	EIF4E2	5.80	275
chr2	232473388	232473802	EIF4E2	5.80	414
chr2	232577795	232578104	EIF4E2	5.80	309
chr2	232642666	232642968	EIF4E2	5.80	302
chr2	232687834	232688091	EIF4E2	5.80	257
chr2	232817821	232818078	EIF4E2	5.80	257
chr2	232974475	232974817	GIGYF2	0.54	342
chr2	233083296	233083563	GIGYF2	0.54	267
chr2	233373374	233373674	SCARNA6	10.67	300
chr2	233892853	233893066	SCARNA6	10.67	213
chr2	233982448	233982756	ARL4C	0.31	308
chr2	234004211	234004440	ARL4C	0.31	229
chr2	234060239	234060536	ARL4C	0.31	297
chr2	234291786	234292265	ARL4C	0.31	479
chr2	234335890	234336196	ARL4C	0.31	306
chr2	234377929	234378377	ARL4C	0.31	448
chr2	234395814	234396480	ARL4C	0.31	666
chr2	234401472	234401733	ARL4C	0.31	261
chr2	234449244	234449471	ARL4C	0.31	227
chr2	234521656	234521873	SH3BP4	0.57	217
chr2	234770020	234770465	SH3BP4	0.57	445
chr2	234840313	234840613	SH3BP4	0.57	300
chr2	234960552	234961156	SH3BP4	0.57	604
chr2	234981426	234981780	SH3BP4	0.57	354
chr2	234996487	234996747	SH3BP4	0.57	260
chr2	235005871	235006199	SH3BP4	0.57	328
chr2	235011980	235012316	SH3BP4	0.57	336
chr2	235051048	235051430	SH3BP4	0.57	382
chr2	235149165	235149511	SH3BP4	0.57	346
chr2	235170922	235171291	SH3BP4	0.57	369
chr2	235238520	235238870	AGAP1	0.24	350
chr2	235287504	235287760	AGAP1	0.24	256
chr2	235327830	235328061	AGAP1	0.24	231
chr2	235605537	235605794	AGAP1	0.24	257
chr2	235642317	235642724	AGAP1	0.24	407
chr2	235717128	235717503	GBX2	0.39	375
chr2	235749143	235749495	GBX2	0.39	352
chr2	236108335	236108706	GBX2	0.39	371
chr2	236130375	236130617	GBX2	0.39	242
chr2	236369746	236370132	COPS8	1.60	386
chr2	236743161	236743382	COPS8	1.60	221
chr2	236754245	236754458	COPS8	1.60	213
chr2	236765642	236765879	COPS8	1.60	237
chr2	236777095	236777308	COPS8	1.60	213
chr2	236872977	236873350	COPS8	1.60	373
chr2	236977580	236977811	COPS8	1.60	231
chr2	236985708	236986171	COPS8	1.60	463
chr2	237171488	237171732	COPS8	1.60	244
chr2	237178418	237178800	COPS8	1.60	382
chr2	237280158	237280520	COPS8	1.60	362
chr2	237291371	237291714	COPS8	1.60	343
chr2	237299955	237300231	COPS8	1.60	276
chr2	237309262	237309676	COPS8	1.60	414
chr2	237324384	237324674	COPS8	1.60	290
chr2	237324865	237325126	COPS8	1.60	261
chr2	237559136	237559555	HES6	2.47	419
chr2	237618458	237618842	HES6	2.47	384
chr2	237723669	237724011	HES6	2.47	342
chr2	237905232	237905561	HES6	2.47	329
chr2	237931543	237931800	HES6	2.47	257
chr2	237995138	237995370	HES6	2.47	232
chr2	238108982	238109224	HES6	2.47	242
chr2	238149862	238150234	HES6	2.47	372
chr2	238190494	238190738	HES6	2.47	244
chr2	238255411	238255634	HES6	2.47	223
chr2	238439533	238439754	ASB1	0.69	221
chr2	239124148	239124521	HDAC4	0.17	373
chr2	239227734	239228028	HDAC4	0.17	294
chr2	239249808	239250062	HDAC4	0.17	254
chr2	239311360	239311655	HDAC4	0.17	295
chr2	240128608	240128821	GPC1	1.91	213
chr2	240227193	240227425	GPC1	1.91	232
chr2	240236540	240236911	GPC1	1.91	371
chr2	240245620	240246040	GPC1	1.91	420
chr2	240248298	240248521	GPC1	1.91	223
chr2	240293780	240294134	GPC1	1.91	354
chr2	240369994	240370541	GPC1	1.91	547
chr2	240387658	240387936	GPC1	1.91	278
chr2	240725586	240726010	CAPN10	0.35	424
chr2	240731147	240731525	CAPN10	0.35	378
chr2	240882014	240882269	HDLBP	4.34	255
chr2	241386497	241386758	DTYMK	8.97	261
chr2	241546765	241547486	DTYMK	8.97	721
chr2	241888780	241889057	DTYMK	8.97	277
chr20	418052	418266	CSNK2A1	2.27	214
chr20	571714	572147	CSNK2A1	2.27	433
chr20	598543	598808	CSNK2A1	2.27	265
chr20	848254	848640	PSMF1	0.81	386
chr20	1448233	1448597	FKBP1A	9.96	364
chr20	1449368	1449691	FKBP1A	9.96	323
chr20	2508944	2509325	SNRPB	33.67	381
chr20	2610915	2611666	SNRPB	33.67	751
chr20	2626867	2627267	SNRPB	33.67	400
chr20	3222933	3223175	MRPS26	4.13	242
chr20	3798914	3799224	CENPB	3.53	310
chr20	4026234	4026650	CENPB	3.53	416
chr20	4167779	4168032	PCNA	28.51	253
chr20	4225775	4226106	PCNA	28.51	331
chr20	4376006	4376326	PCNA	28.51	320
chr20	4384925	4385287	PCNA	28.51	362
chr20	4601651	4602034	PCNA	28.51	383
chr20	4633682	4633968	PCNA	28.51	286
chr20	5621281	5621604	CRLS1	2.50	323
chr20	5630353	5630661	CRLS1	2.50	308
chr20	5736084	5736517	CRLS1	2.50	433
chr20	5743997	5744210	CRLS1	2.50	213
chr20	5886844	5887093	CRLS1	2.50	249
chr20	6533392	6534134	BMP2	0.29	742
chr20	6591296	6591628	BMP2	0.29	332
chr20	6613414	6613703	BMP2	0.29	289
chr20	6663156	6663414	BMP2	0.29	258
chr20	6919828	6920135	BMP2	0.29	307
chr20	7637261	7637570	TMX4	2.55	309
chr20	7742582	7742795	TMX4	2.55	213
chr20	7760719	7761002	TMX4	2.55	283
chr20	7772425	7772651	TMX4	2.55	226
chr20	7858910	7859305	TMX4	2.55	395
chr20	7924797	7925082	TMX4	2.55	285
chr20	10466348	10466655	MKKS	1.32	307
chr20	10524085	10524454	MKKS	1.32	369
chr20	10581745	10582215	MKKS	1.32	470
chr20	10594345	10594622	MKKS	1.32	277
chr20	10849083	10849402	MKKS	1.32	319
chr20	10982669	10983006	MKKS	1.32	337
chr20	10992747	10993046	MKKS	1.32	299
chr20	11001837	11002191	MKKS	1.32	354
chr20	11267373	11267649	MKKS	1.32	276
chr20	11355385	11355667	MKKS	1.32	282
chr20	11379492	11379967	MKKS	1.32	475
chr20	11447706	11448101	JAG1	0.25	395
chr20	11451785	11452102	JAG1	0.25	317
chr20	11919040	11919295	BTBD3	0.89	255
chr20	12575700	12576090	BTBD3	0.89	390
chr20	12582002	12582219	BTBD3	0.89	217
chr20	13649500	13649874	NDUFAF5	0.98	374
chr20	13800709	13801100	NDUFAF5	0.98	391
chr20	14360473	14360709	FLRT3	0.32	236
chr20	14415561	14415883	FLRT3	0.32	322
chr20	14643267	14643480	FLRT3	0.32	213
chr20	14712317	14712540	FLRT3	0.32	223
chr20	14775842	14776137	FLRT3	0.32	295
chr20	14989951	14990265	FLRT3	0.32	314
chr20	15379358	15379633	MACROD2	0.01	275
chr20	15547619	15547846	MACROD2	0.01	227
chr20	15556019	15556321	MACROD2	0.01	302
chr20	15557575	15557872	MACROD2	0.01	297
chr20	15760211	15760454	MACROD2	0.01	243
chr20	16025117	16025479	SNRPB2	3.60	362
chr20	16035659	16035953	SNRPB2	3.60	294
chr20	16129419	16129798	SNRPB2	3.60	379
chr20	16475260	16475643	SNRPB2	3.60	383
chr20	16580253	16580593	SNRPB2	3.60	340
chr20	16615161	16615511	SNRPB2	3.60	350
chr20	16662551	16662775	SNRPB2	3.60	224
chr20	16777136	16777469	SNRPB2	3.60	333
chr20	17172907	17173139	SNRPB2	3.60	232
chr20	17646861	17647202	SNORD17	36.94	341
chr20	19205984	19206303	SEC23B	2.77	319
chr20	19257250	19257464	SEC23B	2.77	214
chr20	19300731	19301061	SEC23B	2.77	330
chr20	19376655	19376985	SEC23B	2.77	330
chr20	19419282	19419719	SEC23B	2.77	437
chr20	19501531	19501937	SEC23B	2.77	406
chr20	19502221	19502588	SEC23B	2.77	367
chr20	19602879	19603680	SLC24A3	0.15	801
chr20	19625488	19625749	NAA20	5.77	261
chr20	19699564	19700178	NAA20	5.77	614
chr20	19735459	19735816	NAA20	5.77	357
chr20	19784700	19784933	NAA20	5.77	233
chr20	19815570	19815847	NAA20	5.77	277
chr20	19828275	19828659	NAA20	5.77	384
chr20	19976981	19977387	NAA20	5.77	406
chr20	20076290	20076592	NAA20	5.77	302
chr20	20452311	20452667	NAA20	5.77	356
chr20	20466723	20466958	NAA20	5.77	235
chr20	20546449	20546755	NAA20	5.77	306
chr20	20547491	20547770	NAA20	5.77	279
chr20	20820801	20821132	NAA20	5.77	331
chr20	20828243	20828531	NAA20	5.77	288
chr20	20993204	20993491	XRN2	3.79	287
chr20	21190012	21190266	XRN2	3.79	254
chr20	22288972	22289340	FOXA2	0.09	368
chr20	22341540	22341824	FOXA2	0.09	284
chr20	22361332	22361695	NXT1	4.90	363
chr20	22414309	22414707	NXT1	4.90	398
chr20	22430739	22431168	NXT1	4.90	429
chr20	22556014	22556518	NXT1	4.90	504
chr20	22653256	22653882	NXT1	4.90	626
chr20	22795895	22796231	NXT1	4.90	336
chr20	22802301	22802620	NXT1	4.90	319
chr20	22810679	22811096	NXT1	4.90	417
chr20	22867079	22867392	NXT1	4.90	313
chr20	22918362	22918602	NXT1	4.90	240
chr20	22922154	22922371	NXT1	4.90	217
chr20	22924041	22924368	NXT1	4.90	327
chr20	23061670	23062055	NXT1	4.90	385
chr20	23106519	23106770	NXT1	4.90	251
chr20	23125696	23125925	NXT1	4.90	229
chr20	23234643	23234963	NXT1	4.90	320
chr20	23255951	23256394	NXT1	4.90	443
chr20	23265408	23265621	NXT1	4.90	213
chr20	23320280	23320603	NXT1	4.90	323
chr20	24073409	24073686	APMAP	6.16	277
chr20	24166566	24166779	APMAP	6.16	213
chr20	24364521	24364886	APMAP	6.16	365
chr20	24389032	24389279	APMAP	6.16	247
chr20	24390266	24390508	APMAP	6.16	242
chr20	24436122	24436457	APMAP	6.16	335
chr20	24462481	24462789	APMAP	6.16	308
chr20	24622565	24622782	APMAP	6.16	217
chr20	25033309	25033595	APMAP	6.16	286
chr20	25036454	25036742	APMAP	6.16	288
chr20	25039853	25040230	APMAP	6.16	377
chr20	25220189	25220627	APMAP	6.16	438
chr20	25237882	25238117	APMAP	6.16	235
chr20	25257752	25258011	APMAP	6.16	259
chr20	25281658	25281929	GINS1	5.89	271
chr20	25464653	25465245	GINS1	5.89	592
chr20	30419476	30419801	MLLT10P1	0.06	325
chr20	30556901	30557131	MLLT10P1	0.06	230
chr20	31537324	31537961	HM13	6.19	637
chr20	31547080	31547480	HM13	6.19	400
chr20	31595691	31596401	HM13	6.19	710
chr20	31612794	31613133	HM13	6.19	339
chr20	31678661	31679051	HM13	6.19	390
chr20	31693923	31694553	HM13	6.19	630
chr20	31699187	31699583	HM13	6.19	396
chr20	31708420	31708720	HM13	6.19	300
chr20	31747707	31747948	HM13	6.19	241
chr20	31758535	31758882	HM13	6.19	347
chr20	31812351	31812746	HM13	6.19	395
chr20	31836221	31836552	HM13	6.19	331
chr20	32020165	32020490	TPX2	4.48	325
chr20	32040680	32040893	TPX2	4.48	213
chr20	32255266	32255601	MAPRE1	13.69	335
chr20	32315770	32316169	MAPRE1	13.69	399
chr20	32475317	32475554	MAPRE1	13.69	237
chr20	32523843	32524124	MAPRE1	13.69	281
chr20	32792322	32792662	MAPRE1	13.69	340
chr20	32796728	32797474	MAPRE1	13.69	746
chr20	32806465	32806680	MAPRE1	13.69	215
chr20	32877513	32877841	MAPRE1	13.69	328
chr20	32891892	32892215	MAPRE1	13.69	323
chr20	33555078	33555291	E2F1	4.09	213
chr20	33568434	33568649	E2F1	4.09	215
chr20	33909342	33909865	RALY	8.27	523
chr20	34024418	34024809	RALY	8.27	391
chr20	34037783	34038211	RALY	8.27	428
chr20	34100441	34100883	AHCY	12.05	442
chr20	34322235	34322653	AHCY	12.05	418
chr20	34525785	34526271	AHCY	12.05	486
chr20	34639825	34640145	AHCY	12.05	320
chr20	34713503	34713868	AHCY	12.05	365
chr20	34861738	34862073	ROMO1	30.92	335
chr20	34907649	34908029	ROMO1	30.92	380
chr20	34938528	34938755	ROMO1	30.92	227
chr20	35305746	35306073	ROMO1	30.92	327
chr20	35308042	35308487	ROMO1	30.92	445
chr20	35318566	35318784	ROMO1	30.92	218
chr20	35497641	35497931	ROMO1	30.92	290
chr20	35504271	35504598	ROMO1	30.92	327
chr20	35757866	35758172	ROMO1	30.92	306
chr20	36030313	36030606	SCAND1	4.30	293
chr20	36268536	36268787	DLGAP4	0.96	251
chr20	36408229	36408498	DLGAP4	0.96	269
chr20	36556617	36556830	DSN1	3.91	213
chr20	36591208	36591622	DSN1	3.91	414
chr20	36754746	36755041	DSN1	3.91	295
chr20	36822096	36822455	DSN1	3.91	359
chr20	36823207	36823460	DSN1	3.91	253
chr20	36833102	36833594	DSN1	3.91	492
chr20	36841981	36842349	DSN1	3.91	368
chr20	37232188	37232646	RPN2	11.79	458
chr20	37239083	37239482	RPN2	11.79	399
chr20	37312382	37312935	RPN2	11.79	553
chr20	37359905	37360296	RPN2	11.79	391
chr20	37366935	37367262	RPN2	11.79	327
chr20	37396516	37396729	RPN2	11.79	213
chr20	37397098	37397413	RPN2	11.79	315
chr20	37412448	37413055	RPN2	11.79	607
chr20	37489081	37489582	SNORA71A	72.77	501
chr20	37565377	37565599	SNORA71A	72.77	222
chr20	37567383	37568092	SNORA71A	72.77	709
chr20	37986986	37987384	SNORA71A	72.77	398
chr20	37992861	37993102	SNORA71A	72.77	241
chr20	38023502	38024012	SNORA71A	72.77	510
chr20	38067608	38068114	SNORA71A	72.77	506
chr20	38073378	38073699	SNORA71A	72.77	321
chr20	38108968	38110272	SNORA71A	72.77	1304
chr20	38126999	38127398	SNORA71A	72.77	399
chr20	38180890	38181625	SNORA71A	72.77	735
chr20	38209076	38209314	SNORA71A	72.77	238
chr20	38278092	38278592	SNORA71A	72.77	500
chr20	38287131	38287560	SNORA71A	72.77	429
chr20	38291230	38291448	SNORA71A	72.77	218
chr20	38755582	38755817	FAM83D	2.35	235
chr20	38826053	38826554	FAM83D	2.35	501
chr20	39050074	39050287	FAM83D	2.35	213
chr20	39893425	39893715	.	.	290
chr20	39897075	39897380	.	.	305
chr20	39955923	39956156	.	.	233
chr20	39961145	39961465	.	.	320
chr20	39968548	39968832	.	.	284
chr20	40010641	40010863	.	.	222
chr20	40080158	40080371	.	.	213
chr20	41391731	41392067	TOP1	2.09	336
chr20	41693321	41693734	TOP1	2.09	413
chr20	41887473	41887916	.	.	443
chr20	41905192	41905560	.	.	368
chr20	42005236	42005492	.	.	256
chr20	42900865	42901136	SRSF6	9.60	271
chr20	42945248	42945568	SRSF6	9.60	320
chr20	43583954	43584225	SRSF6	9.60	271
chr20	43964222	43964650	SRSF6	9.60	428
chr20	44018075	44018507	SRSF6	9.60	432
chr20	44105149	44105463	SRSF6	9.60	314
chr20	44130142	44130387	SRSF6	9.60	245
chr20	44137322	44137656	YWHAB	15.22	334
chr20	44175408	44175860	YWHAB	15.22	452
chr20	44177169	44177521	YWHAB	15.22	352
chr20	44180899	44181144	YWHAB	15.22	245
chr20	44326817	44327077	YWHAB	15.22	260
chr20	44576870	44577148	YWHAB	15.22	278
chr20	44609990	44610211	YWHAB	15.22	221
chr20	44646259	44646492	YWHAB	15.22	233
chr20	44692913	44693315	YWHAB	15.22	402
chr20	44702753	44703091	YWHAB	15.22	338
chr20	44730488	44730757	YWHAB	15.22	269
chr20	44785842	44786085	YWHAB	15.22	243
chr20	44835653	44836131	YWHAB	15.22	478
chr20	45322949	45323311	UBE2C	20.56	362
